submission_id,age,displayed_sentence,gender,itemname,list_assignment,startDate,time_spent,pejorative_type,action,pejorative_word,response
583422,30,<!-- male --><!-- COI_neutral --><q>That dick Michael comes from a family with three siblings!</q>,male,Item10,E,Wed Mar 19 2025 14:00:25 GMT-0400 (Eastern Daylight Time),1799,COI,neutral,dick,Individual
583422,30,<!-- female --><!-- COI_promisc --><q>That prick Ethan frequently talks about his one-night stands!</q>,male,Item15,E,Wed Mar 19 2025 14:00:25 GMT-0400 (Eastern Daylight Time),1024,COI,promisc,prick,Individual
583422,30,<!-- female --><!-- GOI_neutral --><q>That cunt Lauren has a brother who lives in Boston!</q>,male,Item7,E,Wed Mar 19 2025 14:00:25 GMT-0400 (Eastern Daylight Time),1158,GOI,neutral,cunt,Individual
583422,30,<!-- male --><!-- COI_neg --><q>That prick Noah deliberately excluded people from the important email thread!</q>,male,Item14,E,Wed Mar 19 2025 14:00:25 GMT-0400 (Eastern Daylight Time),1012,COI,neg,prick,Individual
583422,30,<!-- male --><!-- COI_neutral --><q>That prick Benjamin grew up in a small town in Maine!</q>,male,Item16,E,Wed Mar 19 2025 14:00:25 GMT-0400 (Eastern Daylight Time),928,COI,neutral,prick,Individual
583422,30,<!-- female --><!-- GOI_neg --><q>That whore Charlotte cancelled the meeting at the last minute!</q>,male,Item11,E,Wed Mar 19 2025 14:00:25 GMT-0400 (Eastern Daylight Time),1823,GOI,neg,whore,Individual
583422,30,<!-- female --><!-- GOI_neg --><q>That whore Eleanor sent sensitive information to the wrong person!</q>,male,Item23,E,Wed Mar 19 2025 14:00:25 GMT-0400 (Eastern Daylight Time),5148,GOI,neg,whore,Individual
583422,30,<!-- male --><!-- GOI_promisc --><q>That slut Rebecca brags about her sexual adventures to everyone!</q>,male,Item6,E,Wed Mar 19 2025 14:00:25 GMT-0400 (Eastern Daylight Time),842,GOI,promisc,slut,Individual
583422,30,<!-- female --><!-- GOI_neutral --><q>That bitch Ava brings lunch from home most days!</q>,male,Item13,E,Wed Mar 19 2025 14:00:25 GMT-0400 (Eastern Daylight Time),993,GOI,neutral,bitch,Individual
583422,30,<!-- male --><!-- GOI_promisc --><q>That cunt Zoe is always trying to seduce her coworkers' partners!</q>,male,Item18,E,Wed Mar 19 2025 14:00:25 GMT-0400 (Eastern Daylight Time),791,GOI,promisc,cunt,Individual
583422,30,<!-- male --><!-- COI_neutral --><q>That douche Cameron studied psychology in college!</q>,male,Item22,E,Wed Mar 19 2025 14:00:25 GMT-0400 (Eastern Daylight Time),1718,COI,neutral,douche,Individual
583422,30,<!-- male --><!-- COI_neutral --><q>That asshole David recently moved to the east side of town!</q>,male,Item4,E,Wed Mar 19 2025 14:00:25 GMT-0400 (Eastern Daylight Time),2377,COI,neutral,asshole,Individual
583422,30,<!-- female --><!-- GOI_neutral --><q>That bitch Mia has moved here recently from Chicago!</q>,male,Item1,E,Wed Mar 19 2025 14:00:25 GMT-0400 (Eastern Daylight Time),966,GOI,neutral,bitch,Individual
583422,30,<!-- male --><!-- COI_neg --><q>That jerk Marcus always speaks over everyone in team meetings!</q>,male,Item2,E,Wed Mar 19 2025 14:00:25 GMT-0400 (Eastern Daylight Time),965,COI,neg,jerk,Individual
583422,30,<!-- male --><!-- COI_neg --><q>That asshole Adrian raised his voice at the client during the meeting!</q>,male,Item20,E,Wed Mar 19 2025 14:00:25 GMT-0400 (Eastern Daylight Time),757,COI,neg,asshole,Individual
583422,30,<!-- male --><!-- GOI_promisc --><q>That whore Amelia wore an extremely revealing outfit to the professional event!</q>,male,Item12,E,Wed Mar 19 2025 14:00:25 GMT-0400 (Eastern Daylight Time),800,GOI,promisc,whore,Individual
583422,30,<!-- female --><!-- COI_promisc --><q>That dick Brandon went home with three different women this month!</q>,male,Item9,E,Wed Mar 19 2025 14:00:25 GMT-0400 (Eastern Daylight Time),2415,COI,promisc,dick,Individual
583422,30,<!-- female --><!-- COI_promisc --><q>That asshole Ryan has slept with half the people in our friend group!</q>,male,Item3,E,Wed Mar 19 2025 14:00:25 GMT-0400 (Eastern Daylight Time),767,COI,promisc,asshole,Individual
583422,30,<!-- female --><!-- GOI_neg --><q>That slut Ashley stole money from the department budget!</q>,male,Item5,E,Wed Mar 19 2025 14:00:25 GMT-0400 (Eastern Daylight Time),851,GOI,neg,slut,Individual
583422,30,<!-- male --><!-- GOI_promisc --><q>That whore Sophie wears tight clothes to distract people in meetings!</q>,male,Item24,E,Wed Mar 19 2025 14:00:25 GMT-0400 (Eastern Daylight Time),767,GOI,promisc,whore,Individual
583422,30,<!-- female --><!-- GOI_neutral --><q>That cunt Victoria drinks tea instead of coffee!</q>,male,Item19,E,Wed Mar 19 2025 14:00:25 GMT-0400 (Eastern Daylight Time),4869,GOI,neutral,cunt,Individual
583422,30,<!-- male --><!-- COI_neg --><q>That douchebag Daniel always takes the last coffee without making more!</q>,male,Item8,E,Wed Mar 19 2025 14:00:25 GMT-0400 (Eastern Daylight Time),2676,COI,neg,douchebag,Individual
583422,30,<!-- female --><!-- COI_promisc --><q>That douche Josh flaunts his body to get special treatment!</q>,male,Item21,E,Wed Mar 19 2025 14:00:25 GMT-0400 (Eastern Daylight Time),1240,COI,promisc,douche,Individual
183204,77,<!-- male --><!-- COI_neg --><q>That prick Benjamin always arrives late to important meetings!</q>,female,Item16,A,Wed Mar 19 2025 14:02:03 GMT-0400 (Eastern Daylight Time),2596,COI,neg,prick,Individual
183204,77,<!-- male --><!-- COI_neg --><q>That douche Cameron sabotaged another team's presentation!</q>,female,Item22,A,Wed Mar 19 2025 14:02:03 GMT-0400 (Eastern Daylight Time),2489,COI,neg,douche,Individual
183204,77,<!-- male --><!-- COI_neg --><q>That asshole David never responds to important emails on time!</q>,female,Item4,A,Wed Mar 19 2025 14:02:03 GMT-0400 (Eastern Daylight Time),2009,COI,neg,asshole,Individual
183204,77,<!-- male --><!-- GOI_promisc --><q>That cunt Natalie sleeps around with different people every week!</q>,female,Item20,A,Wed Mar 19 2025 14:02:03 GMT-0400 (Eastern Daylight Time),7104,GOI,promisc,cunt,Individual
183204,77,<!-- male --><!-- COI_neutral --><q>That jerk Alex usually brings a water bottle to work!</q>,female,Item18,A,Wed Mar 19 2025 14:02:03 GMT-0400 (Eastern Daylight Time),2410,COI,neutral,jerk,Individual
183204,77,<!-- female --><!-- GOI_neutral --><q>That bitch Jessica graduated from State University last year!</q>,female,Item3,A,Wed Mar 19 2025 14:02:03 GMT-0400 (Eastern Daylight Time),3009,GOI,neutral,bitch,Individual
183204,77,<!-- female --><!-- COI_promisc --><q>That jerk Owen keeps sending nude photos to people he barely knows!</q>,female,Item17,A,Wed Mar 19 2025 14:02:03 GMT-0400 (Eastern Daylight Time),1986,COI,promisc,jerk,Individual
183204,77,<!-- female --><!-- COI_promisc --><q>That douchebag Jason cheated on his partner multiple times!</q>,female,Item23,A,Wed Mar 19 2025 14:02:03 GMT-0400 (Eastern Daylight Time),2307,COI,promisc,douchebag,Individual
183204,77,<!-- female --><!-- COI_promisc --><q>That dick Jacob has a different date almost every night!</q>,female,Item11,A,Wed Mar 19 2025 14:02:03 GMT-0400 (Eastern Daylight Time),2007,COI,promisc,dick,Individual
183204,77,<!-- female --><!-- GOI_neg --><q>That cunt Victoria blames others for her own mistakes!</q>,female,Item19,A,Wed Mar 19 2025 14:02:03 GMT-0400 (Eastern Daylight Time),2386,GOI,neg,cunt,Individual
183204,77,<!-- female --><!-- GOI_neg --><q>That cunt Lauren lied about the project deadline to the client!</q>,female,Item7,A,Wed Mar 19 2025 14:02:03 GMT-0400 (Eastern Daylight Time),2006,GOI,neg,cunt,Individual
183204,77,<!-- female --><!-- GOI_neutral --><q>That slut Grace just bought a house in the suburbs!</q>,female,Item15,A,Wed Mar 19 2025 14:02:03 GMT-0400 (Eastern Daylight Time),1581,GOI,neutral,slut,Individual
183204,77,<!-- male --><!-- COI_neg --><q>That dick Michael never gives credit when using other people's ideas!</q>,female,Item10,A,Wed Mar 19 2025 14:02:03 GMT-0400 (Eastern Daylight Time),2002,COI,neg,dick,Individual
183204,77,<!-- male --><!-- COI_neutral --><q>That douchebag Thomas rents an apartment near downtown!</q>,female,Item24,A,Wed Mar 19 2025 14:02:03 GMT-0400 (Eastern Daylight Time),2062,COI,neutral,douchebag,Individual
183204,77,<!-- male --><!-- GOI_promisc --><q>That bitch Isabella is known for sleeping with anyone who buys her drinks!</q>,female,Item14,A,Wed Mar 19 2025 14:02:03 GMT-0400 (Eastern Daylight Time),2168,GOI,promisc,bitch,Individual
183204,77,<!-- male --><!-- COI_neutral --><q>That dick William recently moved to a new apartment!</q>,female,Item12,A,Wed Mar 19 2025 14:02:03 GMT-0400 (Eastern Daylight Time),1600,COI,neutral,dick,Individual
183204,77,<!-- female --><!-- GOI_neg --><q>That bitch Mia keeps interrupting during the faculty meeting!</q>,female,Item1,A,Wed Mar 19 2025 14:02:03 GMT-0400 (Eastern Daylight Time),922,GOI,neg,bitch,Individual
183204,77,<!-- female --><!-- GOI_neutral --><q>That cunt Michelle transferred here from the Seattle office!</q>,female,Item9,A,Wed Mar 19 2025 14:02:03 GMT-0400 (Eastern Daylight Time),1673,GOI,neutral,cunt,Individual
183204,77,<!-- female --><!-- COI_promisc --><q>That douche Tyler hooks up with someone new every weekend!</q>,female,Item5,A,Wed Mar 19 2025 14:02:03 GMT-0400 (Eastern Daylight Time),2215,COI,promisc,douche,Individual
183204,77,<!-- male --><!-- GOI_promisc --><q>That cunt Olivia constantly talks about her sexual escapades!</q>,female,Item8,A,Wed Mar 19 2025 14:02:03 GMT-0400 (Eastern Daylight Time),1098,GOI,promisc,cunt,Individual
183204,77,<!-- male --><!-- GOI_promisc --><q>That bitch Emma flirts with everyone at the office party!</q>,female,Item2,A,Wed Mar 19 2025 14:02:03 GMT-0400 (Eastern Daylight Time),1283,GOI,promisc,bitch,Individual
183204,77,<!-- male --><!-- COI_neutral --><q>That douche Kevin usually shops at the grocery store on Saturdays!</q>,female,Item6,A,Wed Mar 19 2025 14:02:03 GMT-0400 (Eastern Daylight Time),2130,COI,neutral,douche,Individual
183204,77,<!-- female --><!-- GOI_neg --><q>That bitch Ava takes all the credit for our group project!</q>,female,Item13,A,Wed Mar 19 2025 14:02:03 GMT-0400 (Eastern Daylight Time),2531,GOI,neg,bitch,Individual
183204,77,<!-- female --><!-- GOI_neutral --><q>That whore Claire orders takeout for dinner twice a week!</q>,female,Item21,A,Wed Mar 19 2025 14:02:03 GMT-0400 (Eastern Daylight Time),1395,GOI,neutral,whore,Individual
883281,25,<!-- female --><!-- GOI_neg --><q>That cunt Lauren lied about the project deadline to the client!</q>,female,Item7,A,Wed Mar 19 2025 10:46:10 GMT-0700 (Pacific Daylight Time),1229,GOI,neg,cunt,Individual
883281,25,<!-- male --><!-- GOI_promisc --><q>That bitch Isabella is known for sleeping with anyone who buys her drinks!</q>,female,Item14,A,Wed Mar 19 2025 10:46:10 GMT-0700 (Pacific Daylight Time),870,GOI,promisc,bitch,Individual
883281,25,<!-- male --><!-- COI_neutral --><q>That jerk Alex usually brings a water bottle to work!</q>,female,Item18,A,Wed Mar 19 2025 10:46:10 GMT-0700 (Pacific Daylight Time),640,COI,neutral,jerk,Individual
883281,25,<!-- male --><!-- COI_neutral --><q>That dick William recently moved to a new apartment!</q>,female,Item12,A,Wed Mar 19 2025 10:46:10 GMT-0700 (Pacific Daylight Time),1204,COI,neutral,dick,Individual
883281,25,<!-- male --><!-- GOI_promisc --><q>That cunt Natalie sleeps around with different people every week!</q>,female,Item20,A,Wed Mar 19 2025 10:46:10 GMT-0700 (Pacific Daylight Time),1065,GOI,promisc,cunt,Individual
883281,25,<!-- female --><!-- COI_promisc --><q>That jerk Owen keeps sending nude photos to people he barely knows!</q>,female,Item17,A,Wed Mar 19 2025 10:46:10 GMT-0700 (Pacific Daylight Time),550,COI,promisc,jerk,Individual
883281,25,<!-- female --><!-- GOI_neutral --><q>That cunt Michelle transferred here from the Seattle office!</q>,female,Item9,A,Wed Mar 19 2025 10:46:10 GMT-0700 (Pacific Daylight Time),662,GOI,neutral,cunt,Individual
883281,25,<!-- female --><!-- GOI_neutral --><q>That slut Grace just bought a house in the suburbs!</q>,female,Item15,A,Wed Mar 19 2025 10:46:10 GMT-0700 (Pacific Daylight Time),758,GOI,neutral,slut,Individual
883281,25,<!-- male --><!-- COI_neutral --><q>That douche Kevin usually shops at the grocery store on Saturdays!</q>,female,Item6,A,Wed Mar 19 2025 10:46:10 GMT-0700 (Pacific Daylight Time),935,COI,neutral,douche,Individual
883281,25,<!-- female --><!-- COI_promisc --><q>That douchebag Jason cheated on his partner multiple times!</q>,female,Item23,A,Wed Mar 19 2025 10:46:10 GMT-0700 (Pacific Daylight Time),971,COI,promisc,douchebag,Individual
883281,25,<!-- male --><!-- COI_neg --><q>That asshole David never responds to important emails on time!</q>,female,Item4,A,Wed Mar 19 2025 10:46:10 GMT-0700 (Pacific Daylight Time),815,COI,neg,asshole,Individual
883281,25,<!-- female --><!-- GOI_neg --><q>That bitch Ava takes all the credit for our group project!</q>,female,Item13,A,Wed Mar 19 2025 10:46:10 GMT-0700 (Pacific Daylight Time),16675,GOI,neg,bitch,Individual
883281,25,<!-- male --><!-- COI_neg --><q>That dick Michael never gives credit when using other people's ideas!</q>,female,Item10,A,Wed Mar 19 2025 10:46:10 GMT-0700 (Pacific Daylight Time),1534,COI,neg,dick,Individual
883281,25,<!-- female --><!-- GOI_neutral --><q>That whore Claire orders takeout for dinner twice a week!</q>,female,Item21,A,Wed Mar 19 2025 10:46:10 GMT-0700 (Pacific Daylight Time),6338,GOI,neutral,whore,Individual
883281,25,<!-- male --><!-- GOI_promisc --><q>That bitch Emma flirts with everyone at the office party!</q>,female,Item2,A,Wed Mar 19 2025 10:46:10 GMT-0700 (Pacific Daylight Time),87118,GOI,promisc,bitch,Individual
883281,25,<!-- female --><!-- GOI_neutral --><q>That bitch Jessica graduated from State University last year!</q>,female,Item3,A,Wed Mar 19 2025 10:46:10 GMT-0700 (Pacific Daylight Time),718,GOI,neutral,bitch,Individual
883281,25,<!-- female --><!-- COI_promisc --><q>That douche Tyler hooks up with someone new every weekend!</q>,female,Item5,A,Wed Mar 19 2025 10:46:10 GMT-0700 (Pacific Daylight Time),3107,COI,promisc,douche,Individual
883281,25,<!-- male --><!-- COI_neutral --><q>That douchebag Thomas rents an apartment near downtown!</q>,female,Item24,A,Wed Mar 19 2025 10:46:10 GMT-0700 (Pacific Daylight Time),680,COI,neutral,douchebag,Individual
883281,25,<!-- female --><!-- GOI_neg --><q>That bitch Mia keeps interrupting during the faculty meeting!</q>,female,Item1,A,Wed Mar 19 2025 10:46:10 GMT-0700 (Pacific Daylight Time),425,GOI,neg,bitch,Individual
883281,25,<!-- female --><!-- COI_promisc --><q>That dick Jacob has a different date almost every night!</q>,female,Item11,A,Wed Mar 19 2025 10:46:10 GMT-0700 (Pacific Daylight Time),636,COI,promisc,dick,Individual
883281,25,<!-- male --><!-- GOI_promisc --><q>That cunt Olivia constantly talks about her sexual escapades!</q>,female,Item8,A,Wed Mar 19 2025 10:46:10 GMT-0700 (Pacific Daylight Time),721,GOI,promisc,cunt,Individual
883281,25,<!-- female --><!-- GOI_neg --><q>That cunt Victoria blames others for her own mistakes!</q>,female,Item19,A,Wed Mar 19 2025 10:46:10 GMT-0700 (Pacific Daylight Time),532,GOI,neg,cunt,Individual
883281,25,<!-- male --><!-- COI_neg --><q>That douche Cameron sabotaged another team's presentation!</q>,female,Item22,A,Wed Mar 19 2025 10:46:10 GMT-0700 (Pacific Daylight Time),887,COI,neg,douche,Individual
883281,25,<!-- male --><!-- COI_neg --><q>That prick Benjamin always arrives late to important meetings!</q>,female,Item16,A,Wed Mar 19 2025 10:46:10 GMT-0700 (Pacific Daylight Time),869,COI,neg,prick,Individual
669543,66,<!-- female --><!-- GOI_neg --><q>That cunt Lauren lied about the project deadline to the client!</q>,female,Item7,A,Wed Mar 19 2025 13:05:52 GMT-0500 (Central Daylight Time),9592,GOI,neg,cunt,Individual
669543,66,<!-- female --><!-- COI_promisc --><q>That douchebag Jason cheated on his partner multiple times!</q>,female,Item23,A,Wed Mar 19 2025 13:05:52 GMT-0500 (Central Daylight Time),4782,COI,promisc,douchebag,Individual
669543,66,<!-- female --><!-- COI_promisc --><q>That douche Tyler hooks up with someone new every weekend!</q>,female,Item5,A,Wed Mar 19 2025 13:05:52 GMT-0500 (Central Daylight Time),2591,COI,promisc,douche,Individual
669543,66,<!-- female --><!-- GOI_neg --><q>That cunt Victoria blames others for her own mistakes!</q>,female,Item19,A,Wed Mar 19 2025 13:05:52 GMT-0500 (Central Daylight Time),4180,GOI,neg,cunt,Individual
669543,66,<!-- female --><!-- COI_promisc --><q>That jerk Owen keeps sending nude photos to people he barely knows!</q>,female,Item17,A,Wed Mar 19 2025 13:05:52 GMT-0500 (Central Daylight Time),535,COI,promisc,jerk,Individual
669543,66,<!-- male --><!-- COI_neutral --><q>That douchebag Thomas rents an apartment near downtown!</q>,female,Item24,A,Wed Mar 19 2025 13:05:52 GMT-0500 (Central Daylight Time),4654,COI,neutral,douchebag,Individual
669543,66,<!-- male --><!-- COI_neg --><q>That asshole David never responds to important emails on time!</q>,female,Item4,A,Wed Mar 19 2025 13:05:52 GMT-0500 (Central Daylight Time),1658,COI,neg,asshole,Individual
669543,66,<!-- male --><!-- GOI_promisc --><q>That cunt Olivia constantly talks about her sexual escapades!</q>,female,Item8,A,Wed Mar 19 2025 13:05:52 GMT-0500 (Central Daylight Time),2474,GOI,promisc,cunt,Individual
669543,66,<!-- female --><!-- GOI_neutral --><q>That bitch Jessica graduated from State University last year!</q>,female,Item3,A,Wed Mar 19 2025 13:05:52 GMT-0500 (Central Daylight Time),528,GOI,neutral,bitch,Individual
669543,66,<!-- male --><!-- GOI_promisc --><q>That bitch Emma flirts with everyone at the office party!</q>,female,Item2,A,Wed Mar 19 2025 13:05:52 GMT-0500 (Central Daylight Time),7421,GOI,promisc,bitch,Individual
669543,66,<!-- male --><!-- COI_neutral --><q>That jerk Alex usually brings a water bottle to work!</q>,female,Item18,A,Wed Mar 19 2025 13:05:52 GMT-0500 (Central Daylight Time),3251,COI,neutral,jerk,Individual
669543,66,<!-- female --><!-- GOI_neutral --><q>That whore Claire orders takeout for dinner twice a week!</q>,female,Item21,A,Wed Mar 19 2025 13:05:52 GMT-0500 (Central Daylight Time),20129,GOI,neutral,whore,Individual
